brand,column_type,batch_id,test_id,plate_count_N,tailing_factor,resolution_Rs,back_pressure_bar,analyst,instrument,oos_reason,status
ACE,C8,ACE-C8-B02,T03,13673,1.134,3.81,179.6,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B02,T04,14152,1.146,4.24,186.2,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B02,T05,13807,1.024,3.84,196.2,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B02,T06,13264,1.281,4.24,204.1,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B02,T07,13696,1.224,4.08,187.0,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B03,T01,11810,1.17,3.57,197.4,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B03,T02,12313,1.126,4.31,188.1,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B03,T03,11688,1.01,4.62,204.0,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B03,T04,12039,1.042,4.28,204.1,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B03,T05,12245,1.104,3.39,202.1,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B03,T06,12964,1.159,4.37,186.0,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B03,T07,12082,1.076,3.4,193.0,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B04,T01,11487,1.1,3.67,183.8,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B04,T02,10850,0.878,4.28,210.5,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B04,T03,11601,0.843,4.1,193.6,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B04,T04,10431,0.848,3.98,191.7,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B04,T05,11258,0.876,4.05,189.5,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B04,T06,10429,0.917,4.81,185.2,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B04,T07,11097,0.904,3.84,176.6,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B04,T08,10825,0.967,4.93,188.2,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B05,T01,11282,1.151,3.12,163.7,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B05,T02,11297,1.295,3.32,155.9,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B05,T03,11491,1.104,3.71,155.6,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B05,T04,11332,1.206,4.09,153.6,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B05,T05,11225,1.228,4.13,174.0,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B05,T06,11394,1.016,4.28,141.1,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B06,T01,12737,1.06,4.07,196.3,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B06,T02,12414,1.067,3.86,183.1,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B06,T03,11958,1.112,4.12,166.4,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B06,T04,12183,1.131,4.74,169.7,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B06,T05,12694,1.22,4.3,170.3,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B06,T06,12591,1.181,4.51,153.6,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B06,T07,12541,1.076,4.51,174.9,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B07,T01,12430,0.889,4.64,167.9,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B07,T02,12064,0.957,4.4,143.1,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B07,T03,11450,0.979,4.41,147.4,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B07,T04,12676,0.946,4.83,170.2,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B07,T05,11481,0.929,4.82,164.1,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B07,T06,11496,0.988,4.62,155.4,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B07,T07,11261,0.895,4.48,163.2,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B07,T08,11384,0.914,4.74,150.6,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B07,T09,12148,0.906,4.4,169.7,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B08,T01,12373,1.13,4.4,171.6,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B08,T02,12397,1.288,4.02,165.4,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B08,T03,12247,1.066,4.04,162.8,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B08,T04,12307,1.192,4.14,181.7,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B08,T05,12467,1.395,4.11,178.2,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B08,T06,12199,1.221,3.85,159.9,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B08,T07,12961,1.244,4.41,182.4,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B09,T01,10813,1.04,4.63,197.3,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B09,T02,10380,1.024,3.87,203.8,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B09,T03,10570,0.94,4.56,194.8,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B09,T04,11345,1.021,4.1,205.4,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B09,T05,11127,1.099,4.73,209.8,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B09,T06,10906,0.966,4.62,194.6,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B10,T01,11030,1.083,4.26,181.7,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B10,T02,10880,1.041,4.73,175.8,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B10,T03,11046,0.98,4.95,155.3,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B10,T04,11180,1.067,4.5,172.5,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B10,T05,11559,0.979,4.78,172.6,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B10,T06,11991,0.981,4.33,182.3,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B10,T07,11513,1.107,4.44,167.6,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B10,T08,11591,1.098,4.71,172.6,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B10,T09,11246,1.178,4.28,166.2,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B10,T10,10370,0.952,4.38,177.0,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B11,T01,10404,1.321,4.23,224.7,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B11,T02,10730,1.407,3.55,207.3,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B11,T03,10875,1.35,4.39,186.8,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B11,T04,10427,1.216,3.81,197.3,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B11,T05,10354,1.328,3.81,189.4,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B11,T06,10647,1.199,3.73,201.3,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B11,T07,10905,1.22,4.5,199.0,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B11,T08,10929,1.292,3.76,189.2,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B11,T09,9931,1.343,3.97,193.1,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B11,T10,10219,1.3,3.87,210.7,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B11,T11,10479,1.357,4.16,207.0,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B12,T01,10166,1.159,4.26,203.1,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B12,T02,9912,1.264,5.13,203.1,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B12,T03,10531,1.118,4.42,219.1,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B12,T04,10480,1.225,4.41,209.9,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B12,T05,9345,1.184,4.31,198.8,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B12,T06,9690,1.25,3.85,201.4,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B12,T07,10129,1.045,3.95,199.9,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B13,T01,11474,1.097,5.33,197.7,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B13,T02,11128,1.227,4.83,191.5,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B13,T03,10595,1.09,4.68,210.3,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B13,T04,6109,1.184,5.41,191.0,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B13,T05,11427,1.312,5.09,186.2,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B13,T06,11297,1.375,5.35,208.2,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B13,T07,11156,1.128,4.6,191.4,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B13,T08,11494,1.228,5.49,183.9,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B14,T01,11528,1.032,4.28,190.4,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B14,T02,12695,1.012,4.03,183.8,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B14,T03,12246,1.054,4.72,199.9,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B14,T04,11937,0.899,3.91,192.9,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B14,T05,12325,0.944,3.97,175.7,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B15,T01,10598,1.11,3.85,163.6,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B15,T02,10763,1.09,3.9,196.4,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B15,T03,10788,0.832,4.15,159.2,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B15,T04,10994,0.959,3.79,173.6,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B15,T05,6434,1.071,3.79,177.2,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B15,T06,11279,1.079,3.98,169.5,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B15,T07,10878,1.128,3.97,159.2,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B15,T08,10634,1.159,3.49,179.3,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B15,T09,10761,1.071,4.49,158.7,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B15,T10,10706,1.065,3.93,175.6,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B15,T11,11221,1.021,3.94,169.9,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B16,T01,12278,1.154,4.33,186.2,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B16,T02,12400,0.985,4.56,176.2,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B16,T03,12165,1.097,4.05,184.6,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B16,T04,12581,1.099,4.32,178.1,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B16,T05,13015,1.199,4.06,199.9,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B16,T06,12592,1.07,4.63,177.4,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B16,T07,13323,0.982,4.41,166.4,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B16,T08,12423,1.089,4.32,172.5,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B16,T09,7259,1.123,3.68,188.5,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B17,T01,11905,1.139,4.75,191.1,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B17,T02,11615,1.205,4.49,180.0,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B17,T03,11311,1.081,4.49,184.8,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B17,T04,11121,1.018,4.51,182.9,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B17,T05,12486,1.115,4.73,178.1,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B18,T01,11072,1.085,4.92,179.4,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B18,T02,11070,1.202,4.7,184.3,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B18,T03,10910,1.099,4.97,190.0,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B18,T04,11776,0.952,5.1,187.2,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B18,T05,10791,1.065,4.83,170.9,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B19,T01,10937,1.075,5.1,176.3,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B19,T02,10885,1.152,4.49,187.0,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B19,T03,10383,1.113,4.58,181.6,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B19,T04,11276,1.04,4.34,176.1,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B19,T05,10416,1.064,4.12,185.3,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B19,T06,11539,0.947,4.47,200.2,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B19,T07,10449,1.043,4.59,184.3,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B19,T08,6324,1.113,3.86,177.4,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B19,T09,11092,1.125,4.13,205.9,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B20,T01,10985,0.91,4.61,144.8,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B20,T02,11200,0.814,5.43,147.2,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B20,T03,11760,0.904,4.52,138.9,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B20,T04,11173,0.887,5.19,164.3,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B20,T05,11913,0.921,4.36,146.2,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B20,T06,11274,0.926,4.87,149.6,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B21,T01,11135,1.064,4.23,152.4,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B21,T02,11512,1.121,4.4,139.5,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B21,T03,11361,1.118,3.76,163.3,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B21,T04,11128,0.979,4.69,160.7,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B21,T05,10579,1.045,4.27,142.2,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B22,T01,11019,0.859,3.91,160.9,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B22,T02,12264,0.855,4.56,181.2,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B22,T03,11445,0.869,4.58,166.5,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B22,T04,12001,0.964,4.93,179.1,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B22,T05,12179,1.017,4.57,155.2,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B22,T06,11610,0.955,3.79,149.3,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B22,T07,12194,0.859,4.15,166.4,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B22,T08,11602,0.866,4.77,160.2,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B22,T09,11779,0.945,4.45,144.4,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B23,T01,11677,1.195,4.36,168.7,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B23,T02,11553,1.154,4.18,161.4,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B23,T03,12468,1.159,4.45,170.1,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B23,T04,11750,1.111,4.31,166.4,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B23,T05,12024,1.167,3.83,143.8,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B24,T01,11194,0.988,4.17,203.2,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B24,T02,10598,0.946,4.36,212.2,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B24,T03,11117,0.923,3.76,213.0,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B24,T04,11009,1.003,3.96,188.2,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B24,T05,6387,0.891,4.27,200.2,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B24,T06,10147,1.012,4.26,199.4,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B24,T07,11159,0.894,3.75,199.5,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B24,T08,10918,1.029,4.19,180.8,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B24,T09,10471,0.924,3.6,205.6,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B24,T10,11306,0.924,4.35,208.9,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B24,T11,10686,1.022,4.2,180.2,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B25,T01,11071,1.055,4.6,170.5,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B25,T02,11113,0.965,4.33,174.3,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B25,T03,11509,1.033,4.69,171.9,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B25,T04,11123,1.114,4.45,171.4,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B25,T05,11382,0.878,5.32,175.2,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B25,T06,10689,0.92,4.8,173.4,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B25,T07,11207,0.972,5.11,176.1,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B25,T08,12082,0.999,5.06,176.9,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B26,T01,10983,1.193,3.46,197.9,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B26,T02,6243,1.279,3.82,200.7,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B26,T03,10524,1.301,4.17,211.1,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B26,T04,10634,1.276,3.94,205.9,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B26,T05,10401,1.17,4.13,194.4,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B26,T06,10637,1.254,3.61,207.0,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B26,T07,11261,1.266,4.02,200.7,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B26,T08,11582,1.274,4.06,199.8,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B26,T09,10648,1.242,4.12,192.6,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B26,T10,10403,1.167,3.69,205.9,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B26,T11,11564,1.249,3.8,188.7,Analyst_C,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B27,T01,11939,0.972,4.15,150.8,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B27,T02,11305,0.895,4.44,147.6,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B27,T03,11959,1.03,4.38,163.3,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B27,T04,11262,0.951,4.43,154.9,Analyst_A,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B27,T05,11893,0.986,4.7,148.5,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B27,T06,10786,1.071,4.53,169.5,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B28,T01,11184,1.125,4.9,211.0,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B28,T02,11285,1.058,5.16,206.7,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B28,T03,12119,1.173,5.1,216.3,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B28,T04,12253,1.074,5.05,199.6,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B28,T05,11059,1.01,4.79,194.4,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B28,T06,10999,1.156,4.71,208.8,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B28,T07,11560,1.162,4.73,206.2,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B29,T01,10288,1.22,4.47,206.6,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B29,T02,9459,1.205,4.44,199.3,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B29,T03,10552,1.009,4.29,214.9,Analyst_C,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B29,T04,9633,1.2,4.36,197.7,Analyst_B,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B29,T05,10170,1.22,4.51,219.8,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B29,T06,10084,1.128,3.95,212.7,Analyst_A,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B30,T01,10203,0.967,4.48,169.9,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B30,T02,10020,1.123,4.34,178.8,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B30,T03,9918,1.32,3.99,188.2,Analyst_B,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B30,T04,9414,1.19,4.02,191.5,Analyst_B,HPLC_01,PASS,PASS
ACE,C8,ACE-C8-B30,T05,9343,1.079,3.91,171.0,Analyst_C,HPLC_03,PASS,PASS
ACE,C8,ACE-C8-B30,T06,9762,1.061,4.1,163.2,Analyst_A,HPLC_02,PASS,PASS
ACE,C8,ACE-C8-B30,T07,10167,1.047,4.16,171.0,Analyst_C,HPLC_01,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B01,T01,11995,1.078,4.48,157.4,Analyst_B,HPLC_02,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B01,T02,12103,1.17,4.69,175.0,Analyst_C,HPLC_01,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B01,T03,11699,1.075,4.78,183.4,Analyst_A,HPLC_03,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B01,T04,11147,1.231,4.52,166.6,Analyst_C,HPLC_01,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B01,T05,12124,1.121,4.77,164.9,Analyst_C,HPLC_02,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B01,T06,12738,1.0,4.58,177.3,Analyst_B,HPLC_03,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B02,T01,12371,1.182,4.31,194.5,Analyst_B,HPLC_01,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B02,T02,12452,1.168,3.98,205.7,Analyst_B,HPLC_03,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B02,T03,12486,1.312,4.15,189.2,Analyst_C,HPLC_02,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B02,T04,11387,1.029,4.28,200.7,Analyst_C,HPLC_03,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B02,T05,11981,0.985,4.15,189.9,Analyst_A,HPLC_03,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B02,T06,11234,1.172,4.24,193.2,Analyst_A,HPLC_03,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B02,T07,11925,0.985,4.31,201.4,Analyst_B,HPLC_03,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B02,T08,12280,1.058,4.12,199.8,Analyst_C,HPLC_03,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B02,T09,13620,1.12,4.24,188.0,Analyst_B,HPLC_01,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B02,T10,7296,1.189,4.25,212.0,Analyst_B,HPLC_01,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B03,T01,9700,1.18,4.18,225.5,Analyst_B,HPLC_01,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B03,T02,11070,1.114,3.99,231.1,Analyst_C,HPLC_02,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B03,T03,10249,1.154,4.22,203.0,Analyst_C,HPLC_01,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B03,T04,10222,1.09,3.92,236.2,Analyst_A,HPLC_03,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B03,T05,9976,1.106,3.68,232.9,Analyst_A,HPLC_02,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B03,T06,10125,1.079,3.46,213.2,Analyst_A,HPLC_01,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B03,T07,10155,1.097,4.13,241.7,Analyst_B,HPLC_02,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B03,T08,10472,1.106,3.95,234.3,Analyst_B,HPLC_02,PASS,PASS
ACE,Phenyl,ACE-Phenyl-B03,T09,10662,1.178,3.87,224.4,Analyst_B,HPLC_03,PASS,PASS
